"S.no","Transaction ID","Transaction date","Cheque No","Description","Withdrawal(Dr)","Deposit(Cr)","Available Balance","Page Number","Minus"
"1221","S2964120","15/09/2025","","NEFT-UTIBN62025091593837927-GOOGLEINDIADIGITAL S","","200.00","-120678.70","174","1"
"1222","S2998991","15/09/2025","","NEFT-UTIBN62025091594127780-GOOGLEINDIADIGITAL S","","300.00","-120378.70","174","1"
"1223","S3000580","15/09/2025","","NEFT-UTIBN62025091594160039-GOOGLEINDIADIGITAL S","","640.00","-119738.70","174","1"
"1224","S3087400","15/09/2025","","NEFT-UTIBN62025091594555203-GOOGLEINDIADIGITAL S","","700.00","-119038.70","174","1"
"1225","S3139763","15/09/2025","","MMT/IMPS/525816585064/ReqPay/tirupatiau/State Bank","","11000.00","-108038.70","174","1"
"1226","S3173586","15/09/2025","","NEFT-UTIBN62025091595117829-GOOGLEINDIADIGITAL S","","1500.00","-106538.70","174","1"
"1227","S3202984","15/09/2025","","NEFT-UTIBN62025091595203947-GOOGLEINDIADIGITAL S","","3000.00","-103538.70","175","1"
"1228","S3210053","15/09/2025","","NEFT-UTIBN62025091595446024-GOOGLEINDIADIGITAL S","","360.00","-103178.70","175","1"
"1229","S3314630","15/09/2025","","NEFT-UTIBN62025091596234903-GOOGLEINDIADIGITAL S","","370.00","-102808.70","175","1"
"1230","S3735994","16/09/2025","","NEFT-UTIBN62025091604338635-GOOGLEINDIADIGITAL S","","75.00","-102733.70","175","1"
"1231","S3818601","16/09/2025","","NEFT-UTIBN62025091604851999-GOOGLEINDIADIGITAL S","","4700.00","-98033.70","175","1"
"1232","S3833884","16/09/2025","","MMT/IMPS/525911030594/paymenttowardsi/valvoline/HD","11500.00","","-109533.70","175","1"
"1233","S4023621","16/09/2025","","NEFT-UTIBN62025091606053331-GOOGLEINDIADIGITAL S","","130.00","-109403.70","175","1"
"1234","S4046900","16/09/2025","","NEFT-UTIBN62025091606150127-GOOGLEINDIADIGITAL S","","1825.00","-107578.70","176","1"
"1235","S4051377","16/09/2025","","NEFT-UTIBN62025091606208721-GOOGLEINDIADIGITAL S","","33.00","-107545.70","176","1"
"1236","S4107219","16/09/2025","","NEFT-UTIBN62025091606510839-GOOGLEINDIADIGITAL S","","390.00","-107155.70","176","1"
"1237","S4155152","16/09/2025","","NEFT-UTIBN62025091606776017-GOOGLEINDIADIGITAL S","","1140.00","-106015.70","176","1"
"1238","S4210389","16/09/2025","","NEFT-UTIBN62025091607204789-GOOGLEINDIADIGITAL S","","320.00","-105695.70","176","1"
"1239","S4231130","16/09/2025","","NEFT-UTIBN62025091607260012-GOOGLEINDIADIGITAL S","","65.00","-105630.70","176","1"
"1240","S4806181","17/09/2025","","IMPS ChgJul-25+GST","70.80","","-105701.50","176","1"
"1241","S4819087","17/09/2025","","NEFT-UTIBN62025091716134274-GOOGLEINDIADIGITAL S","","500.00","-105201.50","177","1"
"1242","S4823802","17/09/2025","","MMT/IMPS/526012990656/ReqPay/tirupatiau/State Bank","","25000.00","-80201.50","177","1"
"1243","S4907954","17/09/2025","","NEFT-UTIBN62025091716716514-GOOGLEINDIADIGITAL S","","5690.00","-74511.50","177","1"
"1244","S5016300","17/09/2025","","NEFT-UTIBN62025091717513329-GOOGLEINDIADIGITAL S","","300.00","-74211.50","177","1"
"1245","S5181108","17/09/2025","","NEFT-UTIBN62025091718446113-GOOGLEINDIADIGITAL S","","500.00","-73711.50","177","1"
"1246","S5591856","18/09/2025","","NEFT-UTIBN62025091826684230-GOOGLEINDIADIGITAL S","","1400.00","-72311.50","177","1"
"1247","S5633154","18/09/2025","","NEFT-UTIBN62025091826918923-GOOGLEINDIADIGITAL S","","700.00","-71611.50","177","1"
"1248","S5745182","18/09/2025","","NEFT-UTIBN62025091827417398-GOOGLEINDIADIGITAL S","","550.00","-71061.50","178","1"
"1249","S5759782","18/09/2025","","NEFT-UTIBN62025091827574819-GOOGLEINDIADIGITAL S","","300.00","-70761.50","178","1"
"1250","S5797753","18/09/2025","","NEFT-UTIBN62025091827613139-GOOGLEINDIADIGITAL S","","260.00","-70501.50","178","1"
"1251","S5828566","18/09/2025","","NEFT-UTIBN62025091827856204-GOOGLEINDIADIGITAL S","","1140.00","-69361.50","178","1"
"1252","S5877215","18/09/2025","","NEFT-UTIBN62025091828108841-GOOGLEINDIADIGITAL S","","2500.00","-66861.50","178","1"
"1253","S6082905","18/09/2025","","NEFT-UTIBN62025091829252269-GOOGLEINDIADIGITAL S","","50.00","-66811.50","178","1"
"1254","S6456727","19/09/2025","","NEFT-UTIBN62025091937423023-GOOGLEINDIADIGITAL S","","400.00","-66411.50","178","1"
"1255","S6457169","19/09/2025","","NEFT-UTIBN62025091937427870-GOOGLEINDIADIGITAL S","","20.00","-66391.50","179","1"
"1256","S6493314","19/09/2025","","NEFT-UTIBN62025091937674516-GOOGLEINDIADIGITAL S","","2425.00","-63966.50","179","1"
"1257","S6509866","19/09/2025","","NEFT-UTIBN62025091937786545-GOOGLEINDIADIGITAL S","","1640.00","-62326.50","179","1"
"1258","S6559087","19/09/2025","","NEFT-UTIBN62025091938038752-GOOGLEINDIADIGITAL S","","450.00","-61876.50","179","1"
"1259","S6777080","19/09/2025","","NEFT-UTIBN62025091939402358-GOOGLEINDIADIGITAL S","","2100.00","-59776.50","179","1"
"1260","S6804250","19/09/2025","","NEFT-UTIBN62025091939542610-GOOGLEINDIADIGITAL S","","3000.00","-56776.50","179","1"
"1261","S6940637","19/09/2025","","NEFT-UTIBN62025091940342688-GOOGLEINDIADIGITAL S","","1850.00","-54926.50","179","1"
"1262","S7230964","20/09/2025","","NEFT-UTIBN62025092048312754-GOOGLEINDIADIGITAL S","","9100.00","-45826.50","180","1"
"1263","S7287135","20/09/2025","","NEFT-UTIBN62025092048588640-GOOGLEINDIADIGITAL S","","3150.00","-42676.50","180","1"
"1264","S7301181","20/09/2025","","NEFT-UTIBN62025092048730724-GOOGLEINDIADIGITAL S","","1475.00","-41201.50","180","1"
"1265","S7493437","20/09/2025","","NEFT-UTIBN62025092049757384-GOOGLEINDIADIGITAL S","","1000.00","-40201.50","180","1"
"1266","S7541742","20/09/2025","","NEFT-UTIBN62025092050138364-GOOGLEINDIADIGITAL S","","420.00","-39781.50","180","1"
"1267","S7566597","20/09/2025","","NEFT-UTIBN62025092050191082-GOOGLEINDIADIGITAL S","","190.00","-39591.50","180","1"
"1268","S7614907","20/09/2025","","NEFT-UTIBN62025092050606733-GOOGLEINDIADIGITAL S","","30.00","-39561.50","180","1"
"1269","S7668826","20/09/2025","","NEFT-UTIBN62025092051045600-GOOGLEINDIADIGITAL S","","280.00","-39281.50","181","1"
"1270","S7687854","20/09/2025","","NEFT-UTIBN62025092051121096-GOOGLEINDIADIGITAL S","","100.00","-39181.50","181","1"
"1271","S7688172","20/09/2025","","NEFT-UTIBN62025092051125549-GOOGLEINDIADIGITAL S","","2000.00","-37181.50","181","1"
"1272","S7723641","20/09/2025","","MMT/IMPS/526318325184/paymenttowardsi/RATNAENTER/H","60418.00","","-97599.50","181","1"
"1273","S8076198","21/09/2025","","NEFT-UTIBN62025092160081651-GOOGLEINDIADIGITAL S","","1300.00","-96299.50","181","1"
"1274","S8148730","21/09/2025","","NEFT-UTIBN62025092160626278-GOOGLEINDIADIGITAL S","","715.00","-95584.50","181","1"
"1275","S8149466","21/09/2025","","NEFT-UTIBN62025092160674546-GOOGLEINDIADIGITAL S","","220.00","-95364.50","181","1"
"1276","S8169782","21/09/2025","","NEFT-UTIBN62025092160789831-GOOGLEINDIADIGITAL S","","7700.00","-87664.50","182","1"
"1277","S8200949","21/09/2025","","NEFT-UTIBN62025092161017145-GOOGLEINDIADIGITAL S","","1000.00","-86664.50","182","1"
"1278","S8224026","21/09/2025","","NEFT-UTIBN62025092161239117-GOOGLEINDIADIGITAL S","","2000.00","-84664.50","182","1"
"1279","S8224034","21/09/2025","","NEFT-UTIBN62025092161243124-GOOGLEINDIADIGITAL S","","470.00","-84194.50","182","1"
"1280","S8248582","21/09/2025","","NEFT-UTIBN62025092161577989-GOOGLEINDIADIGITAL S","","1140.00","-83054.50","182","1"
"1281","S8615759","22/09/2025","","NEFT-UTIBN62025092269075877-GOOGLEINDIADIGITAL S","","2275.00","-80779.50","182","1"
"1282","S8641997","22/09/2025","","NEFT-UTIBN62025092269209914-GOOGLEINDIADIGITAL S","","1520.00","-79259.50","182","1"
"1283","S8642003","22/09/2025","","NEFT-UTIBN62025092269213244-GOOGLEINDIADIGITAL S","","10.00","-79249.50","183","1"
"1284","S8705791","22/09/2025","","NEFT-UTIBN62025092269538237-GOOGLEINDIADIGITAL S","","75.00","-79174.50","183","1"
"1285","S8752021","22/09/2025","","NEFT-UTIBN62025092269684689-GOOGLEINDIADIGITAL S","","415.00","-78759.50","183","1"
"1286","S8914083","22/09/2025","","NEFT-UTIBN62025092270560247-GOOGLEINDIADIGITAL S","","360.00","-78399.50","183","1"
"1287","S8973005","22/09/2025","","NEFT-UTIBN62025092271012457-GOOGLEINDIADIGITAL S","","2900.00","-75499.50","183","1"
"1288","S9099190","22/09/2025","","INF/INFT/041690293101/advancepaymentt/TYRESALES1","33145.00","","-108644.50","183","1"
"1289","S9113938","22/09/2025","","NEFT-UTIBN62025092271701979-GOOGLEINDIADIGITAL S","","950.00","-107694.50","183","1"
"1290","S9216060","22/09/2025","","NEFT-UTIBN62025092272242035-GOOGLEINDIADIGITAL S","","1400.00","-106294.50","184","1"
"1291","S9641177","23/09/2025","","NEFT-UTIBN62025092379957223-GOOGLEINDIADIGITAL S","","1460.00","-104834.50","184","1"
"1292","S9664467","23/09/2025","","NEFT-UTIBN62025092380062240-GOOGLEINDIADIGITAL S","","6145.00","-98689.50","184","1"
"1293","S9666708","23/09/2025","","NEFT-UTIBN62025092380084095-GOOGLEINDIADIGITAL S","","6400.00","-92289.50","184","1"
"1294","S9756427","23/09/2025","","MMT/IMPS/526611455406/paymenttowardsi/SUMITRAENT/B","30000.00","","-122289.50","184","1"
"1295","S9947664","23/09/2025","","NEFT-UTIBN62025092381545989-GOOGLEINDIADIGITAL S","","2450.00","-119839.50","184","1"
"1296","S9947987","23/09/2025","","NEFT-UTIBN62025092381550295-GOOGLEINDIADIGITAL S","","560.00","-119279.50","184","1"
"1297","S106318","23/09/2025","","MMT/IMPS/526617617009/ReqPay/tirupatiau/State Bank","","18000.00","-101279.50","185","1"
"1298","S157911","23/09/2025","","NEFT-UTIBN62025092382823719-GOOGLEINDIADIGITAL S","","585.00","-100694.50","185","1"
"1299","S551207","24/09/2025","","NEFT-UTIBN62025092490855633-GOOGLEINDIADIGITAL S","","280.00","-100414.50","185","1"
"1300","S551518","24/09/2025","","NEFT-UTIBN62025092490871537-GOOGLEINDIADIGITAL S","","2630.00","-97784.50","185","1"
"1301","S644037","24/09/2025","","NEFT-UTIBN62025092491342457-GOOGLEINDIADIGITAL S","","1050.00","-96734.50","185","1"
"1302","S645376","24/09/2025","","NEFT-UTIBN62025092491380125-GOOGLEINDIADIGITAL S","","1570.00","-95164.50","185","1"
"1303","S700776","24/09/2025","","NEFT-UTIBN62025092491641813-GOOGLEINDIADIGITAL S","","520.00","-94644.50","185","1"
"1304","S755277","24/09/2025","","NEFT-UTIBN62025092491861778-GOOGLEINDIADIGITAL S","","2150.00","-92494.50","186","1"
"1305","S758269","24/09/2025","","NEFT-UTIBN62025092491926554-GOOGLEINDIADIGITAL S","","1100.00","-91394.50","186","1"
"1306","S897100","24/09/2025","","NEFT-UTIBN62025092492893730-GOOGLEINDIADIGITAL S","","450.00","-90944.50","186","1"
"1307","S899371","24/09/2025","","NEFT-UTIBN62025092492927601-GOOGLEINDIADIGITAL S","","7600.00","-83344.50","186","1"
"1308","S911632","24/09/2025","","UPI/691168193525/Sent usingPayt/8789639258@ptye/I","","10.00","-83334.50","186","1"
"1309","S1694673","25/09/2025","","MMT/IMPS/526810848957/paymenttowardsi/HANDBROTHE/H","19550.00","","-102884.50","186","1"
"1310","S1736954","25/09/2025","","INF/INFT/041718167991/advancepaymentt/TYRESALES1","18919.00","","-121803.50","186","1"
"1311","S1818906","25/09/2025","","NEFT-UTIBN62025092503101538-GOOGLEINDIADIGITAL S","","2730.00","-119073.50","187","1"
"1312","S1905089","25/09/2025","","NEFT-UTIBN62025092503587653-GOOGLEINDIADIGITAL S","","560.00","-118513.50","187","1"
"1313","S1908370","25/09/2025","","NEFT-UTIBN62025092503600660-GOOGLEINDIADIGITAL S","","20.00","-118493.50","187","1"
"1314","S1908727","25/09/2025","","NEFT-UTIBN62025092503601910-GOOGLEINDIADIGITAL S","","10.00","-118483.50","187","1"
"1315","S2037445","25/09/2025","","NEFT-UTIBN62025092504245320-GOOGLEINDIADIGITAL S","","2000.00","-116483.50","187","1"
"1316","S2024593","25/09/2025","","UPI/526825092111/PGWI013153779L/deut2001030000@/D","","40.00","-116443.50","187","1"
"1317","S2378600","26/09/2025","","MMT/IMPS/526900003458/IMPSP2A/CastrolIn/Standard","","45.00","-116398.50","187","1"
"1318","S2572040","26/09/2025","","NEFT-UTIBN62025092613202069-GOOGLEINDIADIGITAL S","","1350.00","-115048.50","188","1"
"1319","S2575252","26/09/2025","","NEFT-UTIBN62025092613254629-GOOGLEINDIADIGITAL S","","525.00","-114523.50","188","1"
"1320","S2588647","26/09/2025","","NEFT-UTIBN62025092613316522-GOOGLEINDIADIGITAL S","","480.00","-114043.50","188","1"
"1321","S2820729","26/09/2025","","NEFT-UTIBN62025092614389386-GOOGLEINDIADIGITAL S","","1000.00","-113043.50","188","1"
"1322","S2822346","26/09/2025","","NEFT-UTIBN62025092614415802-GOOGLEINDIADIGITAL S","","1450.00","-111593.50","188","1"
"1323","S2935937","26/09/2025","","NEFT-UTIBN62025092615081341-GOOGLEINDIADIGITAL S","","800.00","-110793.50","188","1"
"1324","S2938638","26/09/2025","","NEFT-UTIBN62025092615100125-GOOGLEINDIADIGITAL S","","50.00","-110743.50","188","1"
"1325","S2967440","26/09/2025","","MMT/IMPS/526916728634/ReqPay/tirupatiau/State Bank","","35000.00","-75743.50","189","1"
"1326","S3035011","26/09/2025","","NEFT-UTIBN62025092615607879-GOOGLEINDIADIGITAL S","","1550.00","-74193.50","189","1"
"1327","S3207703","26/09/2025","","NEFT-UTIBN62025092616646356-GOOGLEINDIADIGITAL S","","1550.00","-72643.50","189","1"
"1328","S3649735","27/09/2025","","NEFT-UTIBN62025092725085307-GOOGLEINDIADIGITAL S","","1075.00","-71568.50","189","1"
"1329","S3706994","27/09/2025","","NEFT-UTIBN62025092725464204-GOOGLEINDIADIGITAL S","","1725.00","-69843.50","189","1"
"1330","S3743339","27/09/2025","","NEFT-UTIBN62025092725611070-GOOGLEINDIADIGITAL S","","420.00","-69423.50","189","1"
"1331","S3760227","27/09/2025","","NEFT-UTIBN62025092725647812-GOOGLEINDIADIGITAL S","","590.00","-68833.50","189","1"
"1332","S3762374","27/09/2025","","NEFT-UTIBN62025092725719374-GOOGLEINDIADIGITAL S","","2785.00","-66048.50","190","1"
"1333","S3779639","27/09/2025","","NEFT-UTIBN62025092725782703-GOOGLEINDIADIGITAL S","","150.00","-65898.50","190","1"
"1334","S3797280","27/09/2025","","NEFT-UTIBN62025092725861466-GOOGLEINDIADIGITAL S","","1565.00","-64333.50","190","1"
"1335","S3798768","27/09/2025","","NEFT-UTIBN62025092725888008-GOOGLEINDIADIGITAL S","","1000.00","-63333.50","190","1"
"1336","S3792589","27/09/2025","","UPI/GULFOILL/msgulf@sc/WS-1758973/StandardC/527","","200.00","-63133.50","190","1"
"1337","S4153351","28/09/2025","","NEFT-UTIBN62025092833991272-GOOGLEINDIADIGITAL S","","25.00","-63108.50","190","1"
"1338","S4265902","28/09/2025","","MMT/IMPS/527113680433/ReqPay/tirupatiau/State Bank","","35000.00","-28108.50","190","1"
"1339","S4325083","28/09/2025","","NEFT-UTIBN62025092835117637-GOOGLEINDIADIGITAL S","","480.00","-27628.50","191","1"
"1340","S4336060","28/09/2025","","NEFT-UTIBN62025092835180086-GOOGLEINDIADIGITAL S","","600.00","-27028.50","191","1"
"1341","S4785740","29/09/2025","","NEFT-UTIBN62025092943221373-GOOGLEINDIADIGITAL S","","10.00","-27018.50","191","1"
"1342","S4801121","29/09/2025","","NEFT-UTIBN62025092943566421-GOOGLEINDIADIGITAL S","","1775.00","-25243.50","191","1"
"1343","S4872852","29/09/2025","","NEFT-UTIBN62025092945498475-GOOGLEINDIADIGITAL S","","50.00","-25193.50","191","1"
"1344","S4904682","29/09/2025","","MMT/IMPS/527211452929/paymenttowardsi/HARIENTERP/B","2875.00","","-28068.50","191","1"
"1345","S4905489","29/09/2025","","MMT/IMPS/527211454422/paymenttowardsi/HARIENTERP/B","22211.00","","-50279.50","191","1"
"1346","S4910928","29/09/2025","","MMT/IMPS/527211473056/paymenttowardsi/HARIENTERP/B","34425.00","","-84704.50","192","1"
"1347","S4911919","29/09/2025","","MMT/IMPS/527211475541/paymenttowardsi/HARIENTERP/B","7666.00","","-92370.50","192","1"
"1348","S4912834","29/09/2025","","MMT/IMPS/527211479315/paymenttowardsi/HARIENTERP/B","18409.00","","-110779.50","192","1"
"1349","S4913818","29/09/2025","","MMT/IMPS/527211481314/paymenttowardsi/HARIENTERP/B","16931.00","","-127710.50","192","1"
"1350","S4988071","29/09/2025","","NEFT-UTIBN62025092947060172-GOOGLEINDIADIGITAL S","","100.00","-127610.50","192","1"
"1351","S5040819","29/09/2025","","NEFT-UTIBN62025092947369922-GOOGLEINDIADIGITAL S","","1050.00","-126560.50","192","1"
"1352","S5077045","29/09/2025","","NEFT-UTIBN62025092947539734-GOOGLEINDIADIGITAL S","","1350.00","-125210.50","192","1"
"1353","S5077070","29/09/2025","","NEFT-UTIBN62025092947559538-GOOGLEINDIADIGITAL S","","2800.00","-122410.50","192","1"
"1354","S5077240","29/09/2025","","NEFT-UTIBN62025092947569800-GOOGLEINDIADIGITAL S","","525.00","-121885.50","193","1"
"1355","S5174234","29/09/2025","","NEFT-UTIBN62025092948015306-GOOGLEINDIADIGITAL S","","1000.00","-120885.50","193","1"
"1356","S5211004","29/09/2025","","NEFT-UTIBN62025092948248388-GOOGLEINDIADIGITAL S","","1000.00","-119885.50","193","1"
"1357","S5218429","29/09/2025","","NEFT-UTIBN62025092948360319-GOOGLEINDIADIGITAL S","","185.00","-119700.50","193","1"
"1358","S5235466","29/09/2025","","MMT/IMPS/527215792837/ReqPay/tirupatiau/State Bank","","49500.00","-70200.50","193","1"
"1359","S5237266","29/09/2025","","MMT/IMPS/527215191635/paymenttowardsi/SMENTERPRI/Y","27975.00","","-98175.50","193","1"
"1360","S5245741","29/09/2025","","MMT/IMPS/527216798200/ReqPay/tirupatiau/State Bank","","18000.00","-80175.50","193","1"
"1361","S5247393","29/09/2025","","MMT/IMPS/527216210670/paymenttowardsi/CHAMPARANT/H","20000.00","","-100175.50","194","1"
"1362","S5251877","29/09/2025","","NEFT-UTIBN62025092948662766-GOOGLEINDIADIGITAL S","","2500.00","-97675.50","194","1"
"1363","S5299519","29/09/2025","","NEFT-UTIBN62025092948876211-GOOGLEINDIADIGITAL S","","1120.00","-96555.50","194","1"
"1364","S5337760","29/09/2025","","NEFT-UTIBN62025092949032431-GOOGLEINDIADIGITAL S","","1200.00","-95355.50","194","1"
"1365","S5348009","29/09/2025","","NEFT-UTIBN62025092949101531-GOOGLEINDIADIGITAL S","","305.00","-95050.50","194","1"
"1366","S6105922","30/09/2025","","NEFT-UTIBN62025093058275891-GOOGLEINDIADIGITAL S","","1600.00","-93450.50","194","1"
"1367","S6137856","30/09/2025","","NEFT-UTIBN62025093058377704-GOOGLEINDIADIGITAL S","","150.00","-93300.50","194","1"
"1368","S6514695","30/09/2025","","NEFT-UTIBN62025093059977105-GOOGLEINDIADIGITAL S","","300.00","-93000.50","195","1"
"1369","S6523031","30/09/2025","","NEFT-UTIBN62025093060022468-GOOGLEINDIADIGITAL S","","75.00","-92925.50","195","1"
"1370","S6547250","30/09/2025","","NEFT-UTIBN62025093060143438-GOOGLEINDIADIGITAL S","","25.00","-92900.50","195","1"
"1371","S6579195","30/09/2025","","UPI/527300079009/none/maklubes@icici/ICICIBank LT","","40.00","-92860.50","195","1"
"1372","S6667033","30/09/2025","","NEFT-UTIBN62025093060616868-GOOGLEINDIADIGITAL S","","675.00","-92185.50","195","1"
"1373","S6729953","30/09/2025","","INF/INFT/041776932591/paymenttowardsi/AKENTERPRISE","28217.00","","-120402.50","195","1"
"1374","S6742565","30/09/2025","","UPI/527325095243/PGWI013177795L/deut2001030000@/D","","20.00","-120382.50","195","1"
"1375","S6854244","30/09/2025","","NEFT-UTIBN62025093061330406-GOOGLEINDIADIGITAL S","","300.00","-120082.50","196","1"
"1376","S6978540","30/09/2025","","NEFT-UTIBN62025093062008562-GOOGLEINDIADIGITAL S","","2000.00","-118082.50","196","1"
"1377","S6978631","30/09/2025","","NEFT-UTIBN62025093062008728-GOOGLEINDIADIGITAL S","","1400.00","-116682.50","196","1"
"1378","S7571281","01/10/2025","","NEFT-UTIBN62025100170645505-GOOGLEINDIADIGITAL S","","50.00","-116632.50","196","1"
"1379","S7689822","01/10/2025","","NEFT-UTIBN62025100171001673-GOOGLEINDIADIGITAL S","","100.00","-116532.50","196","1"
"1380","S7694919","01/10/2025","","NEFT-UTIBN62025100171052771-GOOGLEINDIADIGITAL S","","70.00","-116462.50","196","1"
"1381","S7728355","01/10/2025","","NEFT-UTIBN62025100171276895-GOOGLEINDIADIGITAL S","","360.00","-116102.50","196","1"
"1382","S7907073","01/10/2025","","NEFT-UTIBN62025100172021965-GOOGLEINDIADIGITAL S","","405.00","-115697.50","197","1"
"1383","S7984343","01/10/2025","","NEFT-UTIBN62025100172333478-GOOGLEINDIADIGITAL S","","390.00","-115307.50","197","1"
"1384","S8006127","01/10/2025","","MMT/IMPS/527414742835/ReqPay/tirupatiau/State Bank","","22500.00","-92807.50","197","1"
"1385","S8015786","01/10/2025","","NEFT-UTIBN62025100172449218-GOOGLEINDIADIGITAL S","","6800.00","-86007.50","197","1"
"1386","S8347814","01/10/2025","","NEFT-UTIBN62025100174302247-GOOGLEINDIADIGITAL S","","1000.00","-85007.50","197","1"
"1387","S8830200","02/10/2025","","NEFT-UTIBN62025100282218942-GOOGLEINDIADIGITAL S","","3800.00","-81207.50","197","1"
