"Value Date","Post Date","Credit Amount","Debit Amount","Closing Balance","Description","Page Number","Minus"
"07/10/2024","07/10/2024","","8850","-135733688.65","WITHDRAWAL TRANSFER NEFT/PSIB/IDIBH24281383718 /RAKESH KUMAR/FREIGHT Txn Amt. 8848.00 Charges. 2.00","104","1"
"07/10/2024","07/10/2024","","34420","-135768108.65","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24281383719 /SURENDRA YAD/FREIGHT Txn Amt. 34414.00 Charges. 6.00","104","1"
"07/10/2024","07/10/2024","","24000","-135792108.65","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24281383760 /ANKIT JAT /FREIGHT Txn Amt. 23994.00 Charges. 6.00","104","1"
"07/10/2024","07/10/2024","","18000","-135810108.65","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24281383761 /BHISHAM MADA/FREIGHT Txn Amt. 17994.00 Charges. 6.00","104","1"
"07/10/2024","07/10/2024","","21530","-135831638.65","WITHDRAWAL TRANSFER NEFT/CBIN/IDIBH24281383762 /MOHD MAH MIY/FREIGHT Txn Amt. 21524.00 Charges. 6.00","104","1"
"07/10/2024","07/10/2024","","300028","-136131666.65","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24281383764 /ETC POOL /FASTAG Txn Amt. 300000.00 Charges. 28.00","104","1"
"07/10/2024","07/10/2024","","200028","-136331694.65","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24281383765 /Kalra Enterp/TYRE Txn Amt. 200000.00 Charges. 28.00","104","1"
"07/10/2024","07/10/2024","","700028","-137031722.65","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24281383766 /LAKSHMI CHAN/TYRE Txn Amt. 700000.00 Charges. 28.00","104","1"
"07/10/2024","07/10/2024","","500028","-137531750.65","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24281383767 /M P TYRE /TYRE Txn Amt. 500000.00 Charges. 28.00","105","1"
"07/10/2024","07/10/2024","82351","","-137449399.65","NO BOOK DEPOSIT TRANSFER NEFT/INDB/INDBN07101946411 /ASHTECH (IND/","105","1"
"08/10/2024","08/10/2024","","1000058","-138449457.65","CAS REMITTANCE THROUGH CHEQUE RTGS/HDFC/IDIBR52024100841485 285/BPCL ECM/T Txn Amt. 1000000.00 Charges. 58.00","105","1"
"08/10/2024","08/10/2024","","600058","-139049515.65","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52024100841485 347/INDIAN O/1 Txn Amt. 600000.00 Charges. 58.00","105","1"
"08/10/2024","08/10/2024","","100006","-139149521.65","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24282470904 /SUNNY GOYAL / Txn Amt. 100000.00 Charges. 6.00","105","1"
"08/10/2024","08/10/2024","","5000000","-144149521.65","CAS SINGLE SIDED DEBIT THROUGH CHQ","105","1"
"08/10/2024","08/10/2024","","10000","-144159521.65","WITHDRAWAL TRANSFER NEFT/CBIN/IDIBH24282205543 /MOHD MAH MIY/ Txn Amt. 9997.34 Charges. 2.66","105","1"
"08/10/2024","08/10/2024","","13800","-144173321.65","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24282205562 /VIJAY ARSHAN/ Txn Amt. 13794.39 Charges. 5.61","105","1"
"08/10/2024","08/10/2024","","7100","-144180421.65","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24282205493 /BHISHAM MADA/ Txn Amt. 7097.34 Charges. 2.66","105","1"
"08/10/2024","08/10/2024","","6900","-144187321.65","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24282205544 /RASHEED AHAM/ Txn Amt. 6897.34 Charges. 2.66","105","1"
"08/10/2024","08/10/2024","","4200","-144191521.65","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24282205580 /SHARIPH / Txn Amt. 4197.34 Charges. 2.66","106","1"
"08/10/2024","08/10/2024","","4820","-144196341.65","WITHDRAWAL TRANSFER NEFT/KKBK/IDIBH24282205581 /PREM KISHORE/ Txn Amt. 4817.34 Charges. 2.66","106","1"
"08/10/2024","08/10/2024","","40685","-144237026.65","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24282213929 /RAVI PRATAP / Txn Amt. 40679.39 Charges. 5.61","106","1"
"08/10/2024","08/10/2024","","28245","-144265271.65","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24282213973 /RAVI SINGH P/ Txn Amt. 28239.39 Charges. 5.61","106","1"
"08/10/2024","08/10/2024","","13756","-144279027.65","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24282213956 /PRABHAKR SIN/ Txn Amt. 13750.39 Charges. 5.61","106","1"
"08/10/2024","08/10/2024","","16948","-144295975.65","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24282214003 /AYODHA PRASA/ Txn Amt. 16942.39 Charges. 5.61","106","1"
"08/10/2024","08/10/2024","","21349","-144317324.65","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24282214021 /CHANDRABHAN / Txn Amt. 21343.39 Charges. 5.61","106","1"
"08/10/2024","08/10/2024","","54670","-144371994.65","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24282214143 /RAMMANI SAHU/ Txn Amt. 54664.39 Charges. 5.61","106","1"
"08/10/2024","08/10/2024","","24826","-144396820.65","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24282214075 /SHIV DAYAL S/ Txn Amt. 24820.39 Charges. 5.61","106","1"
"08/10/2024","08/10/2024","","25785","-144422605.65","WITHDRAWAL TRANSFER NEFT/INDB/IDIBH24282214107 /SHIVANI SING/ Txn Amt. 25779.39 Charges. 5.61","106","1"
"08/10/2024","08/10/2024","","18419","-144441024.65","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24282214109 /VIPIN KUMAR / Txn Amt. 18413.39 Charges. 5.61","107","1"
"08/10/2024","08/10/2024","","5075","-144446099.65","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24282214154 /SURYLAL SAHU/ Txn Amt. 5072.34 Charges. 2.66","107","1"
"08/10/2024","08/10/2024","772036.01","","-143674063.64","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520241008503 02363/ULTRATEC/","107","1"
"08/10/2024","08/10/2024","","5065.66","-143679129.3","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24282216174 /Ravi Pratap / Txn Amt. 5063.00 Charges. 2.66","107","1"
"08/10/2024","08/10/2024","","7402.66","-143686531.96","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24282216204 /Rohit Singh / Txn Amt. 7400.00 Charges. 2.66","107","1"
"08/10/2024","08/10/2024","","10002.66","-143696534.62","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24282216210 /Mahendra Kum/ Txn Amt. 10000.00 Charges. 2.66","107","1"
"08/10/2024","08/10/2024","","21349.61","-143717884.23","WITHDRAWAL TRANSFER NEFT/CNRB/IDIBH24282216225 /Nirendra Sin/ Txn Amt. 21344.00 Charges. 5.61","107","1"
"08/10/2024","08/10/2024","","7338.66","-143725222.89","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24282216283 /PURSHOTTAM S/ Txn Amt. 7336.00 Charges. 2.66","107","1"
"08/10/2024","08/10/2024","","9104","-143734326.89","WITHDRAWAL TRANSFER / BRANCH-P001 / AMIT KUMAR","107","1"
"08/10/2024","08/10/2024","","10000","-143744326.89","WITHDRAWAL TRANSFER / BRANCH-P021 / Rakesh Kumar","107","1"
"08/10/2024","08/10/2024","","9648","-143753974.89","WITHDRAWAL TRANSFER / BRANCH-P003 / KANHAIYA LAL","107","1"
"08/10/2024","08/10/2024","","13936","-143767910.89","WITHDRAWAL TRANSFER / BRANCH-P004 / KRISHAN KUMAR","107","1"
"08/10/2024","08/10/2024","","7200","-143775110.89","WITHDRAWAL TRANSFER / BRANCH-P005 / MUKESH NARANG S/O INDRA SEN NARANG","108","1"
"08/10/2024","08/10/2024","","29800","-143804910.89","WITHDRAWAL TRANSFER / BRANCH-P006 / RAJESH BIHARI TRIPATHI","108","1"
"08/10/2024","08/10/2024","","10276","-143815186.89","WITHDRAWAL TRANSFER / BRANCH-P007 / RAMYASH","108","1"
"08/10/2024","08/10/2024","","8576","-143823762.89","WITHDRAWAL TRANSFER / BRANCH-P008 / SUNIL KUMAR","108","1"
"08/10/2024","08/10/2024","","14103","-143837865.89","WITHDRAWAL TRANSFER / BRANCH-P009 / VEERPAL SINGH","108","1"
"08/10/2024","08/10/2024","","6085","-143843950.89","WITHDRAWAL TRANSFER / BRANCH-P010 / Sandeep","108","1"
"08/10/2024","08/10/2024","","6316","-143850266.89","WITHDRAWAL TRANSFER / BRANCH-P011 / ASHOK KUMAR DWIVEDI S O RAMSAJIVAN DWIVEDI","108","1"
"08/10/2024","08/10/2024","","15376","-143865642.89","WITHDRAWAL TRANSFER / BRANCH-P012 / ANUPAM SHUKLA","108","1"
"08/10/2024","08/10/2024","","8204","-143873846.89","WITHDRAWAL TRANSFER / BRANCH-P013 / DWARIKA PRASAD","108","1"
"08/10/2024","08/10/2024","","9862","-143883708.89","WITHDRAWAL TRANSFER / BRANCH-P014 / KRISHNA KUMAR","108","1"
"08/10/2024","08/10/2024","","6082","-143889790.89","WITHDRAWAL TRANSFER / BRANCH-P015 / RAMPAL KOL","108","1"
"08/10/2024","08/10/2024","","15000","-143904790.89","WITHDRAWAL TRANSFER / BRANCH-P016 / ARVIND KUMAR SHARMA","108","1"
"08/10/2024","08/10/2024","","12000","-143916790.89","WITHDRAWAL TRANSFER / BRANCH-P017 / SANJAY NIGAM S/O SRI DILIP KUMAR NIGAM","108","1"
"08/10/2024","08/10/2024","","7950","-143924740.89","WITHDRAWAL TRANSFER / BRANCH-P018 / SHAILENDRA KUMAR SHARMA","108","1"
"08/10/2024","08/10/2024","","1350","-143926090.89","WITHDRAWAL TRANSFER / BRANCH-P019 / RAHUL","108","1"
"08/10/2024","08/10/2024","","6000","-143932090.89","WITHDRAWAL TRANSFER / BRANCH-P020 / Mr. DURGESH . NIGAM .","109","1"
"08/10/2024","08/10/2024","","13220","-143945310.89","WITHDRAWAL TRANSFER / BRANCH-P002 / DEEPAK KUMAR","109","1"
"08/10/2024","08/10/2024","","7810","-143953120.89","WITHDRAWAL TRANSFER / BRANCH-P001 / SUSHIL KUMAR","109","1"
"08/10/2024","08/10/2024","","8536","-143961656.89","WITHDRAWAL TRANSFER / BRANCH-P002 / Rajendra Prasad Baagri","109","1"
"08/10/2024","08/10/2024","","7810","-143969466.89","WITHDRAWAL TRANSFER / BRANCH-P004 / NABAL KUMAR SHUKLA","109","1"
"08/10/2024","08/10/2024","","836","-143970302.89","WITHDRAWAL TRANSFER / BRANCH-P010 / PRAMOD","109","1"
"08/10/2024","08/10/2024","","11144","-143981446.89","WITHDRAWAL TRANSFER / BRANCH-P007 / INDRAPAL","109","1"
"08/10/2024","08/10/2024","","6671","-143988117.89","WITHDRAWAL TRANSFER / BRANCH-P008 / RAMBAKAS","109","1"
"08/10/2024","08/10/2024","","7338","-143995455.89","WITHDRAWAL TRANSFER / BRANCH-P009 / BABITA SHUKLA AND MANOJ KUMAR SHUKLA","109","1"
"08/10/2024","08/10/2024","","2000","-143997455.89","WITHDRAWAL TRANSFER / BRANCH-P006 / Rajesh Kumar","109","1"
"08/10/2024","08/10/2024","","10250","-144007705.89","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24282222548 /BABAR SHAIKH/ Txn Amt. 10244.00 Charges. 6.00","109","1"
"08/10/2024","08/10/2024","27440","","-143980265.89","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICIB242820072525 /DHRUV MINERA/","109","1"
"09/10/2024","09/10/2024","609988.91","","-143370276.98","NO BOOK DEPOSIT TRANSFER NEFT/UTIB/AXISCN0770716567 /J K CEMENT L/","109","1"
"09/10/2024","09/10/2024","","8000","-143378276.98","WITHDRAWAL TRANSFER NEFT/BARB/IDIBH24283486635 /MOHAMMAD SUH/ Txn Amt. 7997.34 Charges. 2.66","109","1"
"09/10/2024","09/10/2024","","10002.66","-143388279.64","WITHDRAWAL TRANSFER NEFT/CBIN/IDIBH24283486882 /BIHARI SINGH/ Txn Amt. 10000.00 Charges. 2.66","110","1"
"09/10/2024","09/10/2024","","3140","-143391419.64","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24283486912 /JAI SINGH / Txn Amt. 3137.34 Charges. 2.66","110","1"
"09/10/2024","09/10/2024","","8950","-143400369.64","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24283486915 /SHYAM LAL / Txn Amt. 8947.34 Charges. 2.66","110","1"
"09/10/2024","09/10/2024","","29631","-143430000.64","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24283486962 /RAVI SINGH P/ Txn Amt. 29625.39 Charges. 5.61","110","1"
"09/10/2024","09/10/2024","","16660","-143446660.64","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24283486878 /KULWANT SING/ Txn Amt. 16654.39 Charges. 5.61","110","1"
"09/10/2024","09/10/2024","","30302","-143476962.64","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24283487019 /ARUNENDRA SI/ Txn Amt. 30296.39 Charges. 5.61","110","1"
"09/10/2024","09/10/2024","","31457","-143508419.64","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24283487061 /SANTOSH KUMA/ Txn Amt. 31451.39 Charges. 5.61","110","1"
"09/10/2024","09/10/2024","","37278","-143545697.64","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24283487063 /KANHIYA LAL / Txn Amt. 37272.39 Charges. 5.61","110","1"
"09/10/2024","09/10/2024","","26850","-143572547.64","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24283487066 /RAMMANI SAHU/ Txn Amt. 26844.39 Charges. 5.61","110","1"
"09/10/2024","09/10/2024","","13740","-143586287.64","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24283487051 /AHIWARAN SAH/ Txn Amt. 13734.39 Charges. 5.61","110","1"
"09/10/2024","09/10/2024","","25903","-143612190.64","WITHDRAWAL TRANSFER NEFT/KKBK/IDIBH24283487027 /SHUBHAM TRIP/ Txn Amt. 25897.39 Charges. 5.61","111","1"
"09/10/2024","09/10/2024","","20712","-143632902.64","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24283487087 /SIDDHGOPAL S/ Txn Amt. 20706.39 Charges. 5.61","111","1"
"09/10/2024","09/10/2024","","41127","-143674029.64","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24283487028 /MRATUNJAY PA/ Txn Amt. 41121.39 Charges. 5.61","111","1"
"09/10/2024","09/10/2024","","200017.41","-143874047.05","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24283488439 /INDIAN OIL C/ Txn Amt. 200000.00 Charges. 17.41","111","1"
"09/10/2024","09/10/2024","","700029.21","-144574076.26","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24283488492 /BPCL ECMS / Txn Amt. 700000.00 Charges. 29.21","111","1"
"09/10/2024","09/10/2024","","4021.66","-144578097.92","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24283488463 /VIPUL YADAV / Txn Amt. 4019.00 Charges. 2.66","111","1"
"09/10/2024","09/10/2024","","4500.66","-144582598.58","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24283488514 /RAMLAKHAN PA/ Txn Amt. 4498.00 Charges. 2.66","111","1"
"09/10/2024","09/10/2024","","6825.66","-144589424.24","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBH24283488517 /ANIL KU NILA/ Txn Amt. 6823.00 Charges. 2.66","111","1"
"09/10/2024","09/10/2024","","5050.66","-144594474.9","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBH24283488471 /ZAFAR KHAN / Txn Amt. 5048.00 Charges. 2.66","111","1"
"09/10/2024","09/10/2024","","26999.61","-144621474.51","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBH24283488555 /AWADHESH YAD/ Txn Amt. 26994.00 Charges. 5.61","111","1"
"09/10/2024","09/10/2024","","18999.61","-144640474.12","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBH24283488557 /SUNEET SINGH/ Txn Amt. 18994.00 Charges. 5.61","112","1"
"09/10/2024","09/10/2024","","15249.61","-144655723.73","WITHDRAWAL TRANSFER NEFT/ESFB/IDIBH24283488564 /RAJBAHOR KUS/ Txn Amt. 15244.00 Charges. 5.61","112","1"
"09/10/2024","09/10/2024","","5105","-144660828.73","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P002 / RAKESH PRASAD YADAV","112","1"
"09/10/2024","09/10/2024","","29994","-144690822.73","WITHDRAWAL TRANSFER / FREIGHT PAYMENT-P001 / AMAR BAHADUR SINGH","112","1"
"09/10/2024","09/10/2024","2174952.8","","-142515869.93","NO BOOK DEPOSIT TRANSFER RTGS/SBIN/SBINR52024100954200 979/GOEL CAR/","112","1"
"10/10/2024","10/10/2024","1071179","","-141444690.93","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4569639204 /FINANCIAL SU/","112","1"
"10/10/2024","10/10/2024","1634625","","-139810065.93","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4569639205 /FINANCIAL SU/","112","1"
"10/10/2024","10/10/2024","447722","","-139362343.93","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/CMS4569639203 /FINANCIAL SU/","112","1"
"10/10/2024","10/10/2024","400000","","-138962343.93","CHEQUE DEPOSIT CLEARING-09/10/2024 UTI BANK LTD 4785 CTS-CHQ:541676 - ABL","112","1"
"10/10/2024","10/10/2024","","463220","-139425563.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000009047084","112","1"
"10/10/2024","10/10/2024","1000","","-139424563.93","NO BOOK DEPOSIT TRANSFER /IMPS/P2A/428412464828/IMPS transac/CHEMENERGY B","112","1"
"10/10/2024","10/10/2024","","92190","-139516753.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000007009458","112","1"
"10/10/2024","10/10/2024","","239730","-139756483.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000006915812","112","1"
"10/10/2024","10/10/2024","","36840","-139793323.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000006915813","112","1"
"10/10/2024","10/10/2024","","36840","-139830163.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000006915814","112","1"
"10/10/2024","10/10/2024","","239730","-140069893.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000006915816","113","1"
"10/10/2024","10/10/2024","","36840","-140106733.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000006915810","113","1"
"10/10/2024","10/10/2024","","239730","-140346463.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000006915815","113","1"
"10/10/2024","10/10/2024","1999000","","-138347463.93","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520241010508 14167/CHEMENER/","113","1"
"10/10/2024","10/10/2024","","79455","-138426918.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000009047082","113","1"
"10/10/2024","10/10/2024","","79455","-138506373.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000009047085","113","1"
"10/10/2024","10/10/2024","","463220","-138969593.93","WITHDRAWAL TRANSFER KMBLDRAOPERATIONS IDIB0000000009047083","113","1"
"10/10/2024","10/10/2024","","63885.61","-139033479.54","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284188610 /GOEL CARGO P/ Txn Amt. 63880.00 Charges. 5.61","113","1"
"10/10/2024","10/10/2024","","63885.61","-139097365.15","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284188630 /GOEL CARGO P/ Txn Amt. 63880.00 Charges. 5.61","113","1"
"10/10/2024","10/10/2024","","63885.61","-139161250.76","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284188584 /GOEL CARGO P/ Txn Amt. 63880.00 Charges. 5.61","113","1"
"10/10/2024","10/10/2024","","63885.61","-139225136.37","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284188641 /GOEL CARGO P/ Txn Amt. 63880.00 Charges. 5.61","113","1"
"10/10/2024","10/10/2024","","30376.61","-139255512.98","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284188596 /GOEL CARGO P/ Txn Amt. 30371.00 Charges. 5.61","113","1"
"10/10/2024","10/10/2024","","30376.61","-139285889.59","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284188651 /GOEL CARGO P/ Txn Amt. 30371.00 Charges. 5.61","113","1"
"10/10/2024","10/10/2024","","30376.61","-139316266.2","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284188653 /GOEL CARGO P/ Txn Amt. 30371.00 Charges. 5.61","114","1"
"10/10/2024","10/10/2024","","30376.61","-139346642.81","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284188655 /GOEL CARGO P/ Txn Amt. 30371.00 Charges. 5.61","114","1"
"10/10/2024","10/10/2024","","30376.61","-139377019.42","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284188657 /GOEL CARGO P/ Txn Amt. 30371.00 Charges. 5.61","114","1"
"10/10/2024","10/10/2024","","63885.61","-139440905.03","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284188659 /GOEL CARGO P/ Txn Amt. 63880.00 Charges. 5.61","114","1"
"10/10/2024","10/10/2024","","76945.61","-139517850.64","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208278 /GOEL CARGO P/ Txn Amt. 76940.00 Charges. 5.61","114","1"
"10/10/2024","10/10/2024","","8102.66","-139525953.3","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208294 /GOEL CARGO P/ Txn Amt. 8100.00 Charges. 2.66","114","1"
"10/10/2024","10/10/2024","","76945.61","-139602898.91","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208279 /GOEL CARGO P/ Txn Amt. 76940.00 Charges. 5.61","114","1"
"10/10/2024","10/10/2024","","76945.61","-139679844.52","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208302 /GOEL CARGO P/ Txn Amt. 76940.00 Charges. 5.61","114","1"
"10/10/2024","10/10/2024","","76945.61","-139756790.13","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208073 /GOEL CARGO P/ Txn Amt. 76940.00 Charges. 5.61","114","1"
"10/10/2024","10/10/2024","","76945.61","-139833735.74","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208313 /GOEL CARGO P/ Txn Amt. 76940.00 Charges. 5.61","114","1"
"10/10/2024","10/10/2024","","76945.61","-139910681.35","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208326 /GOEL CARGO P/ Txn Amt. 76940.00 Charges. 5.61","115","1"
"10/10/2024","10/10/2024","","76945.61","-139987626.96","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208327 /GOEL CARGO P/ Txn Amt. 76940.00 Charges. 5.61","115","1"
"10/10/2024","10/10/2024","","76945.61","-140064572.57","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208331 /GOEL CARGO P/ Txn Amt. 76940.00 Charges. 5.61","115","1"
"10/10/2024","10/10/2024","","76945.61","-140141518.18","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208332 /GOEL CARGO P/ Txn Amt. 76940.00 Charges. 5.61","115","1"
"10/10/2024","10/10/2024","","8102.66","-140149620.84","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208334 /GOEL CARGO P/ Txn Amt. 8100.00 Charges. 2.66","115","1"
"10/10/2024","10/10/2024","","8102.66","-140157723.5","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208341 /GOEL CARGO P/ Txn Amt. 8100.00 Charges. 2.66","115","1"
"10/10/2024","10/10/2024","","8102.66","-140165826.16","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208350 /GOEL CARGO P/ Txn Amt. 8100.00 Charges. 2.66","115","1"
"10/10/2024","10/10/2024","","8102.66","-140173928.82","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208376 /GOEL CARGO P/ Txn Amt. 8100.00 Charges. 2.66","115","1"
"10/10/2024","10/10/2024","","8102.66","-140182031.48","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208378 /GOEL CARGO P/ Txn Amt. 8100.00 Charges. 2.66","115","1"
"10/10/2024","10/10/2024","","8102.66","-140190134.14","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208391 /GOEL CARGO P/ Txn Amt. 8100.00 Charges. 2.66","115","1"
"10/10/2024","10/10/2024","","8102.66","-140198236.8","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208398 /GOEL CARGO P/ Txn Amt. 8100.00 Charges. 2.66","116","1"
"10/10/2024","10/10/2024","","8102.66","-140206339.46","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208442 /GOEL CARGO P/ Txn Amt. 8100.00 Charges. 2.66","116","1"
"10/10/2024","10/10/2024","","8102.66","-140214442.12","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208444 /GOEL CARGO P/ Txn Amt. 8100.00 Charges. 2.66","116","1"
"10/10/2024","10/10/2024","","76945.61","-140291387.73","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBH24284208411 /GOEL CARGO P/ Txn Amt. 76940.00 Charges. 5.61","116","1"
"10/10/2024","10/10/2024","","79268.61","-140370656.34","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227220 /GOEL CARGO P/ Txn Amt. 79263.00 Charges. 5.61","116","1"
"10/10/2024","10/10/2024","","8809.66","-140379466","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227243 /GOEL CARGO P/ Txn Amt. 8807.00 Charges. 2.66","116","1"
"10/10/2024","10/10/2024","","79268.61","-140458734.61","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227335 /GOEL CARGO P/ Txn Amt. 79263.00 Charges. 5.61","116","1"
"10/10/2024","10/10/2024","","79268.61","-140538003.22","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227382 /GOEL CARGO P/ Txn Amt. 79263.00 Charges. 5.61","116","1"
"10/10/2024","10/10/2024","","79268.61","-140617271.83","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227400 /GOEL CARGO P/ Txn Amt. 79263.00 Charges. 5.61","116","1"
"10/10/2024","10/10/2024","","79268.61","-140696540.44","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227401 /GOEL CARGO P/ Txn Amt. 79263.00 Charges. 5.61","116","1"
"10/10/2024","10/10/2024","","79268.61","-140775809.05","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227366 /GOEL CARGO P/ Txn Amt. 79263.00 Charges. 5.61","117","1"
"10/10/2024","10/10/2024","","79268.61","-140855077.66","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227377 /GOEL CARGO P/ Txn Amt. 79263.00 Charges. 5.61","117","1"
"10/10/2024","10/10/2024","","8809.66","-140863887.32","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227379 /GOEL CARGO P/ Txn Amt. 8807.00 Charges. 2.66","117","1"
"10/10/2024","10/10/2024","","8809.66","-140872696.98","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227388 /GOEL CARGO P/ Txn Amt. 8807.00 Charges. 2.66","117","1"
"10/10/2024","10/10/2024","","8809.66","-140881506.64","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBH24284227390 /GOEL CARGO P/ Txn Amt. 8807.00 Charges. 2.66","117","1"
